reviewer,rating,written_date,title,review_text,branch
Martin W,2.0,"August 16, 2019",Be warned,"A day at USS is a bit like going to the opening morning of a half price sale, on the hottest day of the year, at the same time as 50 coachloads of, selfie taking, tourists arrive from nations that have no concept of personal space. It's hot, it's way too small for the crowds, the staff are rude and some of the queues for a two minute ride were running to 110 minutes when we were there. Yes, that's nearly two hours. Other than that it's a great day out!",Universal Studios Singapore
Khalil,2.0,"August 16, 2019",Not worth the money.,"I’m here with my two little siblings during a weekday and we have been here for 5 hours and have only been able to get on one ride. I’m currently in queue for the second ride of the day, it’s been an hour and a half so far. If you’re planning to come here I suggest you don’t pay for a regular ticket and pay the extra money for a express pass (they stop selling them at noon).",Universal Studios Singapore
B.77.traveller,2.0,"August 16, 2019",Not very cooperative and very rude staff all around,"I have been To universal in osaka and Orlando .. but this is first time going where the staff is so rude and uncooperative all around . From the entrance .. we bought online and had to stand in line to enter , them we were told to go and line up in guest services area again .. over all , had to wait over an hour to enter .. and had to get printed tickets to enter ( why destroy the world when you can use online bar codes ..??)!!  Rides were good .. general universal standard.. but if the human touch not good .. it’s useless",Universal Studios Singapore
Dunsterville,4.0,"August 15, 2019","Small fun park, but beware of the queues!!!","This is a great park with some excellent rides (Cylon, Human, The Mummy and Transformers are all great), however on the day we went some waits were upwards of 2 hours!!! In fact we had to wait so long we only got to go on 5 rides the whole day. Therefore we decided to do an extra day, which thankfully wasn't as busy. However the Transformers ride broke down for 90 minutes plus other rides also had problems. They really need to get on top of the issues with maintenance as the park is very good and some of the rides are top notch. The Waterworld show is also excellent. Would also suggest Fast Pass as an option.",Universal Studios Singapore
kristoforus_33,3.0,"August 15, 2019",Crowd but nice,"We got the wrong day. It is holiday in Singapure and it was super crowd. Also people came all at start-time 10 am. I visited other Universal studios and Disneyland. It is at least the same, but for children and teens it is always a good place. As I was not expecting so many people I didn't buy the very expensive first-line tickets for not waiting. A mistake. So we did only one ride and one show. But if you accept waiting in average of 45 to 60 mins, you will be happy. Or better organize a trip at a time when you can be sure that not so many visitors are coming.",Universal Studios Singapore
CHIDUWIN TV,5.0,"August 15, 2019",Must Visit Attraction in Singapore,"Need atleast 1 whole day to enjoy this Universal studio. World class attraction and has got 8 rides. Lot of road shows and dance performance will happen. Superb place for photography. Please go by 9.00 am in the morning, if you go late, you won’t have time for all activities.",Universal Studios Singapore
Ren,5.0,"August 15, 2019",Excellent!,"Went to USS during school holidays and was so crowded, fortunately i've bought my ticket online. I took so many pictures there. Good place and I wish I could go there again in near future.",Universal Studios Singapore
Ivana K,5.0,"August 15, 2019",A magical park,"I love so much this place. You have so much to do here, for me it wasn't enough the whole day. It was a little bit crowded.",Universal Studios Singapore
Mikey,2.0,"August 14, 2019",Great fun,"It’s clean, everything looks new, overall good time, what ruined the day was when donkey insulted me in front of a whole crowd. For that reason I’m never returning!",Universal Studios Singapore
hano20014500,3.0,"August 14, 2019","Fun day out, but be prepared to line up","As and Aussie who’s been to universal in the US, this park is small and doesn’t have as many rides an attractions, how ever. This is still a great day out. Pack snacks and bring a large water bottle, the food is super expensive. Plan your day by checking what time the different shows are on, an if you want photos with the crew, que 5 min before they come out (no one else does) they only start to que once the crew arrives.. well by line up I mean they just push in, so best of luck with that haha",Universal Studios Singapore
Tina,4.0,"August 14, 2019",Fun but seemed a little small?,"This is the third Universal we've been to and although most of the rides were great, the park seemed a bit small overall compared to the other Universals we've been to. We managed to skip a lot of lines by going as solo riders, but we found this park in particular had a lot of terribly behaved tourists, either pushing in line or going into the solo riders line and then pretending they didn't realise and trying to get on the ride together. Not sure what's wrong with people these days...Some rides also had aircon in the waiting area which provided some relief from the Singapore heat.",Universal Studios Singapore
Claire S,5.0,"August 13, 2019",Express Pass on the National Holiday Weekend,"As a solo traveller who loves rollercoasters it was a definite to visit USS. After reading trip advisor I decided to splurge on the express pass which I bought online. Apart from the hefty price I feel as though this wristband made my day worthwhile. I felt a bit guilty walking past the long lines, especially at one point the wait times for some rides (the Jurassic Park one) was 120 min wait time which is absolutely crazy, with the express I had a 45 min wait for this ride. The Mummy Returns rollercoaster was my absolute favourite and the battle star galactica was also impressive. The Transformers 3D adventure was an excellent immersive experience, I found my way in there because my feet needed a rest and safe to say I was blown away by this ride. The food was just food, nothing to get too excited about but did the job of filling my tummy. The street performances were cool, and the underrated attractions such as Steven Spielberg experience were great. Overall it was an excellent day for me as a solo visitor and I’m glad that I went.",Universal Studios Singapore
Minty001,1.0,"August 13, 2019",Don’t bother....,"Having a day to kill alone and having loved Universal in Orlando I thought USS would be great.... it’s wasn’t. Queue times were terrible, most rides over an hour. Shrek 4d and Transformers rides same as Orlando. No desire to queue 100 mins for the main roller coasters, even as a solo rider.  Biggest pain is the lack of organisation for filling spaces and controlling the single rider line (which is fab in Orlando) so rides leave with empty seats. If you have been to Orlando you will be severely disappointed with USS...",Universal Studios Singapore
Steve,1.0,"August 13, 2019",Best Queue simulator 2019,Are you a queue afficionado? Are you looking out for that bigger better queue? Look no further than USS it has every type of queue to satisfy you. I managed to get in 4 hours of epic queuing I was only disappointed that one ride managed to get in the way. Luckily it only lasted a few minutes and I was able to get back to my queue based enjoyment.,Universal Studios Singapore
ummusaadahzubir,5.0,"August 13, 2019",GREAT FOR FAMILY AND FRIENDS REUNION,"There's a lot of attraction to play from toddlers to elders, variety of restaurants available and great view to enjoy.  For Muslim, musolla and halal food are available inside and outside USS.  I recommend all to try the rides, mummy and hollywood as it brings new experience.",Universal Studios Singapore
Jaylamb,1.0,"August 13, 2019",Don’t bother,V expensive and way too crowded. We chose a school day and a non public holiday and it was still unbearably crowded with mad queues. Couldn’t get out quick enough,Universal Studios Singapore
KunalSingla77,5.0,"August 13, 2019",Full day fun !!,"Went there with a 4 year old and she loved all the rides that she could go to which is almost all the rides except for the 2 roller coasters. The wait time is high for most of the rides and what can be done in 3-4 hours in Warner Bros Abu Dhabi will take a full day. Also unlike Abu Dbahi, the park is not indoor and it gets hot during the day. However, it is still a enjoyable experience and one should plan to reach the park as early as possible to be able to complete all the rides",Universal Studios Singapore
GoPlacesAroundTheWorld,5.0,"August 12, 2019",Do not judge a book by its cover,"Me and my sister enjoyed the rides and it was so colourful. We are impressed that Singapore, a small country could have a theme park almost as exciting as the previous ones that i went. The rollercoaster ride was extremely thrilling. i almost had my heart out for a moment. Cute souvenir. Although it is a little expensive, still its worth it. The quality was not bad. Mascots, statues... all was good Food was mouth-watering. It is also little expensive but like i say, its worth it at the end of the day",Universal Studios Singapore
Brooke C,4.0,"August 12, 2019",Good day out,We visited Universal on National Day expecting it to be quite busy but going off other reviews I think it was pretty quite. We purchased the express passes once inside Universal and I would definitely recommend to do the same.,Universal Studios Singapore
grace,5.0,"August 12, 2019",Quick getaway from the city,Awesome place to spend time being kids again with your family. Had awesome rides and really made the money spent worthwhile. Transformers 3d ride was exhilarating and the cyclone ride was a great start to the fun filled day. Truly recommended,Universal Studios Singapore
MinionBomb,5.0,"August 12, 2019",Best,It was best place to chill with children and its gave us a relaxation as well. My kids loved it. Hope to come bek again.,Universal Studios Singapore
Guy M,3.0,"August 12, 2019",Disappointment,"We had bought an expensive Universal Express but the waiting times were still extreme: 40 - 60 minutes. You can hardly speak of ""Express"" here. This is very disappointing. The park itself is nice and clean, quite small and on our day it was totally overcrowded with waiting times of up to 140 minutes.",Universal Studios Singapore
greytokyo,4.0,"August 12, 2019",Universal Express cards went missing at Cylon,"Our Universal Express passes went missing today. Left them on the shelving during the Cylon roller coaster ride and they were gone when we went to retrieve them.  It was extra crowded today with the public holiday. They had two sets of cars running which helped moved the line along. However, as people getting off the ride went to retrieve their cards and glasses, people getting on the ride were rushing to leave their items on the shelving. This is not safe - hope Universal will ensure riders leave the area before the next group approaches the shelving.  I was quite upset at losing the cards but Guest Services were wonderful- helped us print out new cards and voided the missing ones.",Universal Studios Singapore
Bruce R,5.0,"August 11, 2019",Fun day,"It's not as big as the one in L.A. but that makes it more fun. But if you don't want to spend your day in a long line for every ride, the front of line pass is a must. Yes it costs you a bit but what's the use of going there and not doing anything. The rides are first class and the 4D ones are amazing",Universal Studios Singapore
Matthew John,5.0,"August 11, 2019",Great family experience,Universal Studios is one of the best theme park we´ve visited. I went there with my family and my kids really enjoyed the rides. The place was quite busy during our visit but it was worth it.,Universal Studios Singapore
Penguin68,5.0,"August 11, 2019",Wonderful Birthday Vacation,We went there for my birthday celebration and it was an awesome short 3 days 2 nghts bday vacation for me and my son ....,Universal Studios Singapore
Nuno Pacheco,3.0,"August 10, 2019",Universal studios experience,"The park is not so big as you might expect in a place like Singapore. Go only if you really want to go to a park and have time for it. The attractions where I would spend most of the time would be Battlestar Galactica, Transformers: the 3D Ride and Revenge of the Mummy. I watched the Lights, Camera, Action and WaterWorld shows. You don't loose too much time in lines and they are nice but remember you are in a park. Be prepared to starve because the food is either really bad (worst than average when compared to other parks I've been) and at the end of a very long and slow line. Eat a good breakfast, grab a snack in the restaurants area just before entering the park and go. Inside drink water and fresh juices, eat fruit and return to the restaurants area outside the park at the end fo the day. You will have the company of a lot of people avoiding the extremely long line to take mono rail but you will be able to eat something. Believe me, even fast food will be appealing...",Universal Studios Singapore
Felix F,5.0,"August 9, 2019",Best theme park in SG,Spend a day at USS. Rides were thrilling. Unexpected mummy rides. Could feel the heat from real flames. Queues can be quite long. Have to plan properly to maximize rides.,Universal Studios Singapore
38Russ,5.0,"August 8, 2019",Big and busy,"Alright it’s not as big as the US theme parks but if your coming from Australia it’s big, be careful to select your day try to avoid school and public holidays Mon & Fri mid week is the best. From the time you see the big globe outside the entrance you know your in for a great day, with plenty of attractions for any age the fun and enjoyment is there for all don’t worry if it looks like a small kids ride or a hair raising thrill ride for the thrill junkies have a go you will not be disappointed, don’t forget to get a map and show time brochure just inside the entrance as the shows will break up the day are are worth seeing. There’s plenty of food and drinks throughout the park as well as great souvenirs to take back home, sure there’s going to be queuing that’s why it’s important to pick the right day but there not that long and if need be head of to something else and return later.",Universal Studios Singapore
Adeesh C,4.0,"August 8, 2019",Long wait trip,"It's a dream for many to visit the Universal studios in Singapore or USS as the locals call it. Unfortunately we got an opportunity to visit this modern marvel on a Sunday. A piece of advice, never ever visit this place on a weekend or a public holiday, it just gets insane. The cost of a regular ticket was approximately SGD 79 which included an SGD 5 food coupon. We tried our luck with a rollercoaster called Cyclone which had a 70 mins wait time. We waited in the queue for 50 mins which has no sitting facility and to our disappointment the ride was closed due to technical reasons. We then moved on to the transformers which again had 50 mins wait time. To our luck we experienced the thrill and our wait was worth. USS is divided into several portions like transformers, Egypt land, Jurassic Park, etc and you need to be a good walker to explore this place without getting tired. This place does serve Indian food however I would still recommend to try the Chinese or Malay food when in Singapore. If you wish to buy an souvenirs, they are the most expensive in here. To skip the Sunday crowd you may purchase an Express pass which is quite expensive.",Universal Studios Singapore
Simon O,1.0,"August 8, 2019",Abandon all hope ye who enter here,Like queuing? Like crowds of people pushing and shoving? Like relentless heat? Like parting with money every 10 minutes? Like an hour queue for food to realise only 2 people are serving 100+ people? If so then come here! Also very little to do if you do not like rides!,Universal Studios Singapore
Grover_6734,3.0,"August 8, 2019",Nice park with a few good rides but very crowded and long wait times,"Nice theme park with a few good rides, easy to get to, but crowded and not on the same scale or with quite the same attention to detail as the parks in US. We got in early and did a couple of rides before the crowds built up, but after that the wait times were long and a bit unpredictable. Fast pass price on the day was 160 SGD! Could not justify that with family of 5. Mummy ride was good but couple of delays during the ride kind of spoiled the experience. Cylon ride was the best coaster. Food mediocre and expensive. In short, worth going with kids IMHO, but have the right expectations.",Universal Studios Singapore
Inspire746397,5.0,"August 8, 2019",Fun day out,"A really fun day out! Loads to do & great rides. We stopped for a slice of pizza, which actually wasn’t terrible! A really fun thing to do if you’re visiting singapore for a few days",Universal Studios Singapore
Lisa N,4.0,"August 7, 2019",There is not a lot here unless you like rides.,"Like most amusement parks Universal Studios has several themed areas such as Far Far Away etc... Each section has its own gift shops and themed eateries but unless you really like the rides, or themed shops, there is little else in the actual park itself. We probably only had a couple of hours there but as it is on Sentosa Island there are other places to visit so it wasn’t a waste of time.",Universal Studios Singapore
Pasi J,5.0,"August 7, 2019",Good fun made more enjoyable with Express Pass,"Universal theme parks are good fun; we’ve visited them on three continents so far. Although the ones in Orlando do go that extra mile as far as details are concerned, the Singapore theme park is very enjoyable with cool rides and cool setting. Personal favourites include Galactica rollercoasters – both fun in their own way – Transformers and The Mummy. The Waterworld stunt show was fun and, possibly not surprisingly, way more exciting than the movie it’s based on. And yes, you will get wet on the Jurassic rafts. We visited on a reasonably moderate day, not too crowded, but even then the Express Pass turned out to be a good choice. It’s reasonably pricey compared to the ordinary entrance ticket but if you come here from several time zones away you’d rather not spend the day waiting.",Universal Studios Singapore
Varun,5.0,"August 7, 2019",Few hours at Universal Studios.,"Lovely place to spend quality time having fun and reliving the movies and characters. Surrounded by Casino, Aquarium and waterfront, it’s a beautiful place to be.  One flaw it’s extremely expensive.",Universal Studios Singapore
Darmawan,4.0,"August 7, 2019",Adventure place,"i'm very interest comes to universal studios singapore, during in here i'm enjoy and happy, many extream wahana and unic souvernir, :)",Universal Studios Singapore
Ucix Lee,5.0,"August 7, 2019",Universal studio,"If you come to Singapore, you have to visit universal studio especially if you come with kids, a lot of thing can to do here, for sure you and your family will enjoy the games. And I will come back for sure 😆",Universal Studios Singapore
Raffee,5.0,"August 7, 2019",Loved it,in Singapore this is one of the main attraction and a must visit for all. I have been to different theme parks around the globe but this one is very good. Definitely transformers ride is the recommended one. i have bought ticket from the place itself and didnt find that much queue but food inside is costly.,Universal Studios Singapore
Lakletchu,4.0,"August 6, 2019",Universal studios SG,"There are a number of things to do in universal studios SG. Whether it be rides, themes or just chilling with family. Be prepared to spend your whole day here. Gets crowded during holiday seasons, so time your visit and watch out for the long queues in rides.",Universal Studios Singapore
mccrud,4.0,"August 6, 2019",Great family day out,We arrived about 9.30am and we were close to the front of the entrance queue for 10am opening. We had pre purchased tickets. The park is not very large but for the day it was large enough. Towards the afternoon the queues got very long wait times of 90 minutes plus. We left the park and got a return stamp. Later in the afternoon after 4.45 the queue times had went down and we went to the rides again. There is plenty of food restaurants but we found that they were expensive.,Universal Studios Singapore
FootstepsDK,1.0,"August 6, 2019",By all means AVOID this daylight robbery!,"Having been to Universal Studios Orlando, we thought it would be interesting to try the Singapore version of the theme park. However, with so few rides, we refused to shell out the 110 SGD they wanted for an Express Pass, as we thought it was a ripoff. The park is very small after all, and it doesn't have a lot of rides. So we chose to queue among the other commoners this time. Boy, what an ""experience"".  Here's the thing: When you're in the regular queue, the estimated waiting times aren't working. It varies with the amount of Express Pass holders attending the ride, so if a ride displays a waiting time of just 20 minutes, it might end up being 40-50 minutes anyway, if lots of Express Pass holders go there. When you pay extra for the Express Pass, you're always prioritized over the regular crowd, so when you're in the regular queue, you can do nothing but stand still and with the Express Pass holders walk right onto the ride.  Luckily there's not really anything else to do besides queuing, as there aren't a lot of things going on around the park. Unlike most Disney parks, Universal Studios parks seem to lack smaller activities and areas around the park, where you can walk around and enjoy the scenery, or take a break from doing rides.  The food is mediocre at best, and don't expect any smiles from the staff either. It's just an assembly line, and they can't wait to get rid of you. Only place we saw staff smiling, was in Starbucks, which is quite ironic.  Also, there's the pushing and shoving from all sides, which is common among people from certain countries. And when queuing for a ride, forget about having any personal space. You'll most likely have someone almost rubbing against you from behind, which is not the most pleasant thing, given the very hot and humid climate.  The rides are also disappointingly short, especially given the long waiting times.",Universal Studios Singapore
Anna L,1.0,"August 5, 2019","Horrible queues, poor customer service","The recent reviews are all true - so disappointing! If you have no choice but to visit this place, make sure you get an Express Pass (via Klook). It might be worth your time if you have this. We went on a Tuesday (not a public holiday) and the first couple of rides we took had us in the queue for around an hour or so! We had a 5 year old with us and with the temperature in SG, the queue was almost unbearable. We wanted to get an Express Pass after realizing our mistake of not getting one, but apparently, this will cost you an arm and leg if you buy in-house - 130 SGD EACH. We were 3 adults and 1 kid in our group. I couldn't bear swallowing down the cost so we persisted and still tried to line up and make do with our situation hoping that the other queues will be better. It did get better towards late afternoon/early evening before closing so there were shorter queues and our kid did enjoy several rides. We had an unfortunate experience though in one of the rides (Far Far Away: Puss In Boots’ Giant Journey). After we were in the queue for almost an hour and nearing the ride, a staff (local guy) came up to us and asked us how many we were - I answered ""we are 2+2"" while pointing to our group. He responded by raising his voice and saying ""what's 2+2?? I asked you how many you were!"" I was surprised by his tone and asked him what is wrong with him and then he just went off leaving us there – it seemed to me his shift was done. My son asked me what happened and I had to explain calmly that some people are not very smart and are rude. Anyway, this is just absolutely terrible customer service that you think you wouldn't have to deal with at this place. USS needs better queue management and better customer service training for their people. If you like theme parks and live in South East Asia, just go to Japan (Disney, Universal). Do not bother with this place if you can.",Universal Studios Singapore
Manu M,5.0,"August 5, 2019",Good experience,Great for kids. Long ques. Highlights:- 1. Transformers 2. Mummy 3. SciFi 4. Jurassic world 5. Waterworld show 6. Steven Spielberg show,Universal Studios Singapore
villamorantonio,4.0,"August 5, 2019",Great with kids but way too expensive,"This place is quite good for the kids. The rides and the whole theme park is awesome. The only downside is that the food and restaurants inside are just way too pricey. $10 for a slice of pizza, I’m not a cheap person but that’s insane. If you want dinner just go outside and go to the Malaysian Street Market food hall. Overall, if you’re in Singapore you have to visit this place as it is fun.",Universal Studios Singapore
Lum,3.0,"August 5, 2019",Passable,"We went there in August which wasn’t the warmest time but we were still very tired. Although I’m a Thai which was only 2 hours flight from Singapore, I had to admit it’s so hot. The rides were ok nothing special. The layout wasn’t the best. Foods were plentiful there. I highly recommend to buy express ticket as the queue could be very long for each ride. Sentosa is a 25 mins drive from town which is ok. It’s very expensive here for tickets and other things including foods and drinks. Don’t know if I will really go back unless my son forces me too though.",Universal Studios Singapore
Seaside45728543845,5.0,"August 5, 2019",Wendy,"Top class. Unlimited Express pass strongly advise to buy. We took our 3 year old, 8 year old, 17 year old and they all had fun. Something for everyone.",Universal Studios Singapore
ocomp11,5.0,"August 4, 2019",Parade and Fireworks show,"The parade and fireworks shows are only Friday and Saturday nights so we went on a Saturday so experience these. Would recommend spending the extra money on an express pass as you can expect the park is extra busy on weekends. Overall I am always impressed with Universal Studio Parks, especially loved the Far Far Away (Shrek) land!",Universal Studios Singapore
Tara C,2.0,"August 4, 2019",A pretty disappointing day at USS,"To be completely honest, we left USS feeling pretty disappointed. For two of the rides with the longest waits (Mummy and Battlestar Galactica) we were informed - literally just as we got to the front of the line for both - that the rides were having technical glitches, and were recommended to leave the line “to enjoy the rest of the park”. We appreciate that safety must always come first - without doubt - but we just left feeling that we hadn’t really experienced the best of the park. Perhaps our opinion might’ve been different if we had shelled out for the (ridiculously expensive) express passes.",Universal Studios Singapore
Nice M,4.0,"August 4, 2019",Universal Singapore!!!,The only thing that i hate about in universal is the VIP.I like the place. You shouldnt missed the camera lights action its one of the best there. Transformer rides and the best of all is Galactica a must try. Water is expensive so bring your own bottle. Food is expensive too. I suggest eat first outside in universal cause when your enjoying the ride you never think about food but water is must. 😂,Universal Studios Singapore
Sharron D,1.0,"August 4, 2019",Love universal but this has to be the worst,"Staff are extremely unpleasant throughout the studio. None of them seem to smile it’s seems all of them hate being there and I totally understand why, the crowds are why to much, rude, pushy, loud and it’s hard sometimes even walking around. Never have I been to a resort where we are fed up with rude, loud and pushy people all wanting to push queues and we were even express. Just no order to anything.  Don’t go on the battle star in Sifi land as even express doesn’t count for much. They take one to two people in express even sometimes none compared to 20 in normal queue. It’s like your being punished for having the privilege. And after an 1hour wait not worth it. 🙈.  Can’t wait to leave sentosa island and that’s really sad as we came four years ago and it was amazing.",Universal Studios Singapore
relaxtripp,5.0,"August 4, 2019",If there were more stars i might have given,"Must visit place, once in a lifetime. Jewel of the attraction inside is Transformers 4D. Next to that i love much was Mummy. You need atleast a full day to visit most of the rides inside. No Separate cost for Rides. All inclusive in ticket.",Universal Studios Singapore
ThomasGuevara,4.0,"August 3, 2019",Crowded Theme Park,"The place is so crowded with people. Nice rides but the queue is way too long, we had to queue for almost 1.5 hours to go on a ride. Transformer ride is good.",Universal Studios Singapore
ivonne,4.0,"August 3, 2019",great and nice ride,great place to visit with friends and family and i really recommend you to get a fast pass even tho its a lil bit expensive cause its cost me 60 SGD per person unless if you just want to chill and enjoy the view and not the ride it will be wasteful and i think the best time to visit is friday bcause you can see the firework even though its more crowded than the usual day. the food was a bit expensive so i recommend you to have a meal outside USS and there's a malaysian foodcourt and the price range is about 7 to 8 SGD,Universal Studios Singapore
Adnan-Almuslem,5.0,"August 2, 2019",Mesmerizing Amusement Park,"Mesmerizing park with good number of amazing attractions, yet avoid the rainy days if possible. The park is located in Sentosa island, which is a landmark tourist attraction and a must visit place in Singapore that hosts variety of things to enjoy.  The park is reasonably sized and has many restaurants and cafes. Normally four to five hours are enough to visit all attractions if the park is not crowded, however we experienced a crowded day were we had to buy the universal Express pass at a price of 60 SGD per person, and we we're lucky to ride most of the attractions. The park is absolutely a landmark to be visited and I advice not to buy the express pass in advance and wait till you decide inside the park.",Universal Studios Singapore
Cherub,5.0,"August 2, 2019",First timer⏲️,"Had so much fun when we went there. This place is good for family, couple and friends to bond or relax from work.. Take note lot of tourist visit this place. If you love rides you better get the express pass. We've been there and we take 40minutes for queue just to get 1 activities. Like in MUmmy 😊 But the experience is great! 👌",Universal Studios Singapore
Rickylhc,5.0,"August 1, 2019",Great place with nice ride,"The park is not really big but with the long Q, that is not enough to cover everything within a day.But nevertheless is a nice park to visit if are you visiting Singapore.",Universal Studios Singapore
Faiyaz,3.0,"August 1, 2019","Great place, bad experience","So here’s the thing. It’s probably one of the best places I’ve ever visited, but queues are ridiculously long, and staff are very unfriendly. We spent the whole day and literally could only do three rides, so then naturally I ask myself, was it worth the money I spent???",Universal Studios Singapore
KiwiAK,5.0,"August 1, 2019",Fast pass unlimited = so worth it with kids!!!,We had such a amazing day and probably did 8x as many rides as others without the fast pass. It made the day awesome with the kids in tow. Love the rides with air conditioning too!!,Universal Studios Singapore
Andrew Saldanha,4.0,"July 30, 2019",Very good but certain rides are terrible.,Easy to get to and easy to navigate through the park. Some rides were great and some were a waste of time. List of rides to avoid: 1. Treasure hunters 2. Anything that resemble a merry go round. Waiting in those lines will waste valuable time. Treasure hunters is so bad it should be shut down. Otherwise my family had a great time! A great way to spend an entire day. Maybe squeeze in a cable car ride back.,Universal Studios Singapore
mimimichelle,4.0,"July 30, 2019","家人旅行，一定要買fast pass/ family travel , must get fast pass",Couldn’t really stand the tropical heat so we stayed in air-conditioned places throughout...watched many shows but only played the merry go round coz forgot to buy fast pass and didn’t bother to queue 太熱了。所以一家人都是留在冷氣地方，看了好幾個表演。一定要買fast pass否則去了也是白去。未來水世界那個表演一定要去看喔！,Universal Studios Singapore
Trevsan,5.0,"July 29, 2019",Surprised me,"Had a wonderful day at Universal Studios. Plenty of rides, all well presented and of a variety of levels of scariness!We got the express pass for the day and once I got over the cost found it worth it otherwise with the crowds we may not have done all we could. We enjoyed the Waterworld show but found family favourites to be the surprising Puss n Boots coaster ( heaps of fun, not too scary), The Mummy coaster and the 4D Transformers ride. Another bonus is the ease to get there. MRT and then a quick monorail ride across to Sentosa.",Universal Studios Singapore
sonson,3.0,"July 29, 2019",It’s not Universal Studios LA,More like a mini Disney Land than the Universal studios I remember from LA however if you’re young enough to enjoy scary rides then this is the place for you. We went in the morning which was probably a mistake as by the time we left around midday the crowds had dwindled to just a few at the entrances. We couldn’t be bothered to wait for 55 minutes for the majority of rides however the shrek 3D movie was fun and the Steven Spielberg movie set was good(was glad we weren’t in the front)however it was quite short compared to the 30 minute wait for it.,Universal Studios Singapore
@ffm,1.0,"July 29, 2019",Poor management park and not worth it!,"Managed by young peeps and most of the staff were unfriendly due to the hectic crowding at such a small park.Most of the rides had to queue for more then half hour to hour to ride it starting as early as 10am ie.transformers,lost world.Not many rides comparing to USHollywood.Everything is costly including food&souvenirs. Insufficient toilets(dirty)and baby changing room and seats for those elderly/tired. Personally this is first and last experience and definitely not worth it as everything is expensive.",Universal Studios Singapore
abizer p,5.0,"July 28, 2019",Clean organized .,Our first tryst with Parks. And it was wonderdul. So well organized. The fast pass was worth it. Its a bit small.i feel. You have to organize the timings fornthe shows cause you may niss out if you chaae the rides. Lot to walk. The food options could have been better but hey you dont come here for the food. Lot of things for smaller kids and that matters.,Universal Studios Singapore
MAP122,5.0,"July 28, 2019","Good without, epic with an express pass!!","We bought express passes and it was DEFINITELY worth it, considering the huge normal lines. You only need the one time per ride passes because you can go on most rides in a day. The pass doesn’t work for all the rides though, but the ones it does, you go really fast. A tip if you haven’t been on a roller coaster before: start on the small ones. we started on the Battlestar Galactica and got quite a shock. (Still really fun though). We went to Waterworld, one of the shows, at the hottest part of the day. we sat in the SOAK zone to cool down, but didn’t even get dripped on!!! apart from that small disappointment, we had an AMAZING day!!!!!",Universal Studios Singapore
abcdefghi2016,5.0,"July 28, 2019",GREAT IF YOU HAVE AN EXPRESS PASS,Take the kids there and yourself if you love those terrible sickening rides. An express pass would be hugely beneficial to make the most out of your day,Universal Studios Singapore
enjoytravelling,5.0,"July 28, 2019",wow,a nice place that all foreigfners goes to is the universal studios Singapore . a highly recommended place,Universal Studios Singapore
Edvard Mattias B,5.0,"July 27, 2019",Amazing,"Great amusement park with great themed rides. We had so much fun, we felt that one day wasn’t enough.",Universal Studios Singapore
ZeeW64,5.0,"July 27, 2019",Don’t go express - go against the flow,"Our visit was on a Sat - a weekend therefore known to be busy. When entering we could see how very busy it was and were sort of regretting not getting the express passes, but at $110 each and only being able to use them once per ride an extra $440 was way too much.  Now here is my top tip. When entering the park ignore the first big attraction- Transformers and head to attractions further away such as the rollercoasters. The lines there in the morning were on average 15 mins yet Transformers on entering was 80 mins. Then when you have been on all the rides at the back of the park, make your way back to those close to the entry in the afternoon. Yep you’ve guessed it the lines were now at 20 mins.  It appears most just head for the first attraction they see.",Universal Studios Singapore
Zouk,2.0,"July 27, 2019",Disappointed,"Not what I expected. Got the all day pass for 79 Singapore dollar and buy the express for 90 dollar extra. Not worth it at all! I was here alone and they have a lot of “single line”, sometimes quicker then express! Only two “big” roller coaster. Only thing that give them 2 points is the Waterworld. Otherwise it’s a robbery of the money. Not value at all.",Universal Studios Singapore
Sagitgurl,5.0,"July 27, 2019",Fun trip ever,Never thought i will have really good times here.. too many games.. the food also awesone!! Really had good time here.. best day trip ever!!,Universal Studios Singapore
Seniab65,5.0,"July 27, 2019",Fun day out,Had a ball- was advised to get an express pass (expensive) but well worth it. One ride had a 80 min wait and we had the ride over and done in 15 minutes. Spent 5 hours there and enjoyed moment there,Universal Studios Singapore
Tripping_Taylors,4.0,"July 26, 2019",Great fun but crowded,"This was our second visit to Universal studios Singapore. Previously we went in October, and it wasn't that crowded. We bought express passes, as waits on the popular rides were around 30 minutes. The passes were $50 each. This time the park was packed, and waits were more than one hour for the popular ones. The express pass was now $110 each. Apparently they use variable demand driven pricing. When busy it costs a lot more. Despite the cost, we bought them as you come to a place like this to have fun and not stand around in a queue in the heat. Great park and we all loved it. Favourite rides were Cylon, Transformer and Mummy. Food was pretty terrible, but that's not what you come for. We'll be back.",Universal Studios Singapore
Sweettoothchic13,5.0,"July 26, 2019",A fun day out!,Went here to celebrate my partner's birthday with the theme of going back to childhood.  We both enjoyed and really felt like we are very young again. Kid's at heart during that day indeed.  Some additional thrilling rides will be good though.,Universal Studios Singapore
